Country Code,Year,Expense (% of GDP),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),"Services, value added (% of GDP)",Tax revenue (% of GDP),Trade (% of GDP),Merchandise trade (% of GDP),"Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Forest rents (% of GDP),Current account balance (% of GDP),Current health expenditure (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)",Access to electricity (% of population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (annual % growth)",Total greenhouse gas emissions (% change from 1990)
AUT,2008,44.57424382,53.24886062,4.424038501,1.464380046,6.48463732,1.460423676,61.02663208,26.07751972,102.0736827,84.96092342,5.263959885,24.46746074,28.90259326,0.08752892098,4.485082179,9.72564602,1.342223027,100,34.02116787,7.175844163,18.50254139
AUT,2009,47.84835318,45.20741656,3.352602147,3.573476841,3.88786891,-3.764578178,62.16858104,25.22516524,87.06223097,69.98285526,5.730249882,22.77532094,25.83422145,0.06794783364,2.574822108,10.22582531,1.146817768,100,33.84678728,-6.606852553,11.53575923
AUT,2010,46.42680971,51.26216033,3.504524418,-5.615650034,-3.656006646,1.837093677,62.29415785,25.28163551,99.01979624,79.50364041,5.700479984,22.60784712,26.00553693,0.07744780845,2.927441563,10.22101879,1.267327672,100,33.65830618,-5.076501725,17.95583858
AUT,2011,45.50768704,53.94867085,2.794553074,5.331213212,8.847944265,2.922797284,62.27624367,25.42798528,105.1027886,85.55500434,5.592269897,24.14047447,26.72369268,0.07529178225,1.577048407,10.02613258,1.401914934,100,33.39712455,14.25428558,15.6294744
AUT,2012,46.14504855,53.9736762,2.795174965,1.274621024,4.504924543,0.6804455768,62.00085522,25.92819764,105.1521774,84.29475548,5.480400085,23.97710689,26.67949441,0.06798530709,1.500135449,10.19915581,1.34855139,100,33.13225283,-7.234485823,13.30618653
AUT,2013,46.62162229,53.4412933,2.816172507,0.1048919979,2.564939014,0.0255047122,62.32658311,26.41517309,104.0664141,83.34319358,5.547110081,23.72339,26.42119328,0.06847277757,1.948336545,10.28574944,1.254721216,100,32.91369304,-2.979538738,73.53637011
AUT,2014,47.50118769,53.38657905,3.269622841,0.3873733617,-0.198048399,0.6612728489,62.65379327,26.41789831,103.5035353,81.51632427,5.447619915,23.53154279,26.80070337,0.07024620848,2.395941432,10.36809254,1.200740564,100,32.89022454,2.779666321,96.16388229
AUT,2015,46.268451,53.08906056,3.750805728,-2.088896441,-0.560344879,1.014501586,62.8806356,26.82616742,102.4273154,80.86951141,5.456580162,23.80552569,27.55547744,0.06991393688,1.737497535,10.36746693,1.129790194,100,32.94292293,2.098126045,83.24740856
AUT,2016,44.99678489,52.40639365,3.830709021,-7.315883244,-6.804331565,1.989437162,62.60349078,25.41916923,100.9820783,78.31434681,5.484350204,24.25632596,28.08704337,0.06904640538,2.72306282,10.3522625,1.110316479,100,32.35785264,2.244235793,30.65615607
AUT,2017,44.33236081,54.05370091,3.163177599,3.240085773,2.422664525,2.399587603,62.56470506,25.42364479,104.9442242,82.39448656,5.358039856,24.83573593,28.0068926,0.05977913353,1.354330726,10.38262367,1.210593152,100,32.16941348,5.263766687,20.87244337
AUT,2018,43.69625912,55.69095065,3.271081113,-6.27456925,-5.841452055,2.580120733,62.73101889,25.43034808,108.1108202,83.17760355,36.86231464,25.54337171,28.74653225,0.07662673222,1.316414224,10.32559872,1.13438306,100,32.14772176,3.52831009,35.24162707
AUT,2019,43.49155712,55.57560319,3.3714244,-1.81997835,-0.1550187395,1.418734272,62.77169194,25.57932676,107.779782,81.65537947,5.752296168,25.47124409,28.85288794,0.06540779754,2.845838579,94.14247699,1.085623332,29.85885671,78.04659847,-0.7743709966,50.72477117
CSS,1975,6.044970325,59.45760202,29.15295392,2.456531183,47.23611959,-1.109320526,34.8692016,21.61342605,90.84219728,162.9374311,5.228789806,38.68530632,50.22702366,0.7224741611,67.08071725,14.79265974,67.5960701,55.18395836,5.566256729,6.744756762,10.11369585
CSS,1976,57.87483369,72.1020769,56.17512848,2.120389842,0.01099407849,1.102543258,70.11447532,49.35297286,55.25273412,177.5405179,5.858329773,3.696057148,37.42337307,0.6025703253,86.70854634,48.52900807,15.49010233,51.03408181,5.768755865,-15.4098386,75.08454246
CSS,1977,88.09083152,21.68479733,67.18614715,0.9903621889,0.003009268331,3.712160045,43.10099754,80.94868612,70.59069476,158.958363,6.026519775,95.6998474,97.08785831,0.6630247246,19.11896667,95.33540063,86.27162137,36.14665358,5.986072011,-3.234100034,35.75531741
CSS,1978,21.60365823,87.47968244,95.82653019,1.043055038,-0.004741864392,5.634014021,20.44220088,80.18922002,90.196262,151.9342341,70.62992187,37.02366461,57.15783269,0.6849538287,23.57960901,10.02492247,47.13348906,68.40850198,6.210796661,2.757653935,59.4165356
CSS,1979,86.70585344,52.13182283,8.613545271,0.8419062303,0.001942199397,4.984856854,56.2327697,69.72083828,86.58404944,153.234539,49.7330909,31.47406737,28.1381542,0.8532501686,8.838470105,57.86726395,73.63227409,42.16622856,6.416259199,-2.449894911,77.52936002
CSS,1980,80.06604078,28.08914712,79.79706046,2.383410157,0.9246276858,2.360417736,91.24346859,21.57061478,12.8945031,187.4434839,3.768079996,50.16690303,75.65976535,0.7449332327,60.19153864,91.26672784,93.30130795,35.71942561,6.415956527,-0.6189497233,88.58014553
CSS,1981,71.78018987,85.51332893,32.01586688,2.975125007,-0.2665656902,1.0258941,67.48892335,21.16743759,73.32417348,176.6584241,43.83697335,65.78362689,6.687176347,0.6008450547,88.54653876,56.39114911,38.79069124,77.83215787,6.414227492,1.384678237,44.63940564
CSS,1982,2.330435988,91.77668318,17.89550392,1.679050546,-0.4896041479,0.9618177037,92.87901932,19.16906932,69.99003572,138.8620886,5.457399845,91.82854841,30.67594225,0.8484772133,49.60940459,36.73380867,37.49184599,43.42724849,6.372730641,-2.719452407,26.44228463
CSS,1983,69.3757178,86.80503286,28.26923171,1.382367917,-0.2297258074,-2.424340664,40.21465736,22.40505535,57.40935573,112.1801813,5.766600132,49.38868282,8.175618161,0.4450561509,20.69550403,18.00735957,12.64175137,97.13264443,6.341113993,-3.610618594,92.84485239
CSS,1984,87.16776637,73.81988454,29.32176049,0.7213827101,0.1181198314,0.8526398342,58.25098859,37.55325318,76.32233894,103.2795992,5.87390995,57.35972332,21.36418682,0.2850894423,28.47780224,32.82389247,4.493759566,22.90628136,6.354205261,1.922059079,44.85494171
CSS,1985,31.58212463,20.10469551,47.07316114,0.2728830086,0.3040481476,-0.001925587118,59.37444145,33.61812418,90.79654569,89.43550935,5.579824924,18.49861135,90.1005557,0.2800930369,30.3216569,5.327862205,5.02215153,90.57040829,6.36729653,2.297341147,49.38876198
CSS,1986,23.70964776,77.36803126,95.17186212,-0.1801676916,1.097290359,1.31966137,61.24545413,0.0522305928,24.78570395,92.81034078,4.603980064,81.32624228,68.73791476,0.350193985,7.388016103,9.545813149,5.294502832,95.94245565,6.383104854,1.716318862,2.807171914
CSS,1987,59.54957295,69.99455325,77.37051961,0.5765268192,0.1667553602,1.890521849,59.79225738,59.12967748,63.17824744,86.74925306,83.00679817,31.70117729,45.0157658,0.3894331335,37.02415228,63.7037176,5.629707785,79.5717359,6.408941583,7.474742013,8.008303193
CSS,1988,33.91330478,99.42039849,58.06914399,0.347723851,-1.08032923,2.174768654,1.970894813,23.04678267,83.7376564,77.58873131,3.940860033,37.06948974,51.86276754,0.3655057727,47.36852735,66.43738588,51.99012065,77.54016054,6.415462517,-0.6665922234,58.86727828
CSS,1989,71.63666354,71.75318966,55.08444998,0.6268899038,0.02758531137,4.13588804,57.12281368,4.665672623,50.51874992,89.74155315,4.691925049,62.98113072,17.33690119,0.388847222,12.50063037,91.01744466,5.57169881,36.27255581,6.431863653,0.4032108636,41.58184829
CSS,1990,2.791463528,94.24543751,40.91617784,2.09548767,0.2345197519,0.9145933958,55.25928871,57.70100855,80.08023082,64.4748431,4.216645002,32.30823236,26.25792996,0.4599564806,2.832309562,25.03789168,5.680947154,80.72912175,4.851994566,0.4133139946,2.316024239
CSS,1991,93.43591192,60.17404787,63.82562839,2.950559763,0.23222343,1.398888585,56.02056853,28.08513427,30.49724498,66.85338157,4.383069992,57.91112517,85.90067603,0.4860620214,44.9682407,1.942262154,5.879872954,83.6421493,4.877517599,6.823323919,-1.393436083
CSS,1992,68.09022312,14.14697226,98.02577354,3.260878763,0.2922198598,2.196127362,57.95858322,50.89302085,22.38891141,62.45687615,3.336659908,82.00288392,53.5606829,0.509253273,15.75138954,63.31884521,6.225635275,84.34699209,4.900570582,8.234386264,2.673504542
CSS,1993,39.74987849,74.24055971,30.60326724,3.442276437,0.3732981694,3.029402021,57.88362819,72.41887375,8.098034135,62.0169089,3.214030027,35.27309898,66.75551733,0.5146222246,30.21089188,63.29758006,6.69316074,83.15383804,4.993031987,1.069398213,6.350603797
CSS,1994,59.65761882,11.49174045,91.34993064,4.429526232,0.01730894032,2.793911354,55.20652847,37.57283221,49.46191609,59.7313405,3.747999907,21.96212927,6.968757438,0.5804288244,82.48015806,98.84678914,6.560760108,83.4182305,4.988667408,3.068010582,-6.406812977
CSS,1995,55.67905046,16.47627928,47.71230443,3.792926419,0.1773023422,2.907362318,55.10407062,51.41646615,27.73410522,66.96524136,3.473814964,16.44803503,73.39660082,0.7394168909,77.55120332,28.89196743,6.661861549,84.01346898,4.976151661,3.405920012,-0.9527737224
CSS,1996,50.05487267,14.15251702,79.80787613,3.490926692,0.3111406851,3.456187321,56.18341685,5.758716567,76.52387819,65.51063948,3.463250041,56.40554443,32.73292452,0.6226294635,11.38933159,14.16637812,6.346232061,86.72546316,4.975739163,4.82713953,1.866452807
CSS,1997,21.08000942,60.61169851,44.38535635,5.981819126,-0.0132065391,3.111294248,59.36094579,51.13390446,52.3305674,62.80169529,3.852375031,31.52921194,14.696628,0.5412146334,1.032296092,98.42353006,5.786201087,85.21529505,4.95853032,-4.317816758,1.485046328
CSS,1998,8.532125281,42.90453421,71.03850832,5.251353242,0.1501237741,2.907030342,60.97713452,47.91790941,9.485686349,56.75792335,2.438920021,12.00775925,38.85424268,0.3717557247,84.17200538,33.06108765,5.206778397,85.67648005,4.938604421,-4.538917804,29.71425754
CSS,1999,91.95925796,65.89239854,53.89166776,5.224188684,1.01406554,4.065515397,61.42226076,27.07370786,36.729028,54.55795554,2.756119967,68.00013309,42.49333629,0.3182525311,40.65097558,63.08045395,5.126211804,87.73402358,4.956717303,6.209229552,14.20509129
CSS,2000,4.557208406,38.17954566,72.29597307,4.995396188,0.6676224138,3.698747045,59.39239058,31.9004587,16.9753911,60.68729484,3.869560003,99.67255325,11.44465849,0.2239711712,73.92446943,4.727770754,4.672255033,86.5841477,4.958577251,-6.243574932,18.89709392
CSS,2001,22.02245234,23.9289116,13.56988748,5.781830581,0.9353419923,2.016009153,60.61650722,19.43381794,74.20033192,57.9447016,4.223160028,44.67991732,71.43206509,0.2288796819,65.51837456,4.557524875,4.522872279,89.29903874,4.951021366,4.334352755,14.73208511
CSS,2002,23.28126625,98.36477046,87.19036651,5.77015618,0.5795575167,3.577062855,61.83035055,18.74496676,57.10149625,54.27327427,4.459119916,14.68823774,8.578609619,0.2128100008,37.54300446,4.67965167,4.340000566,89.13691531,4.92,1.493995333,-33.73758426
CSS,2003,23.09782968,35.5326796,60.73884483,5.891741845,1.069117011,5.623476628,58.93046283,20.26588044,78.43314948,57.35621719,3.696724892,30.84194964,87.37495556,0.2307587216,63.71382326,4.50641448,4.144549633,89.33444527,4.942825738,2.301265445,43.63277736
CSS,2004,22.90439179,83.23515854,97.30937999,5.855649964,0.6371930164,3.930885408,57.57806013,20.69732024,69.64394361,61.08474109,3.912549973,16.76225292,37.79108199,0.2313250911,67.81471908,4.733052238,3.838936918,89.8464811,4.923240706,-4.1340381,55.15094048
CSS,2005,22.42263925,1.378868411,41.91734615,6.71415198,1.507755401,3.603531165,55.79118945,22.53836194,36.30432207,67.98459969,4.616419792,13.91215129,57.34150079,0.2226213801,40.24213159,4.661669063,3.598765533,90.36086196,4.887452143,-9.302205356,68.45275328
CSS,2006,25.52767329,34.7888049,96.17732382,6.735109379,1.488629593,6.80598823,53.90529275,24.48224533,26.34696509,73.86982417,75.3381536,74.58165436,60.26202283,0.3035282766,7.531751958,4.599544329,4.369019073,90.78920634,4.896470298,6.822836406,88.29027239
CSS,2007,23.55599025,70.22551638,8.105366714,6.36563348,1.019305039,3.3151694,55.00443346,22.99905877,84.00729208,71.57290191,5.49022007,71.67174434,83.81903497,0.3072229536,10.50603355,4.813138544,3.988689626,91.77918387,4.892817093,-1.319977678,90.80538787
CSS,2008,25.46364437,62.28957185,52.15110854,9.407823224,1.785133055,1.28434336,53.4020992,24.52479301,44.54265093,78.58672107,6.191319942,68.05853891,99.37755271,0.2885873897,98.52733123,4.706854388,4.022294659,92.9375058,4.869230579,-1.741784435,96.81849937
CSS,2009,30.20743918,5.046792582,21.11820467,5.060754718,0.6222513399,-3.567057935,58.87038284,23.27316001,31.53914559,60.35370569,6.198480129,76.01686602,99.14029061,0.3377266597,72.15571188,5.452671694,4.226432301,92.22619003,4.92342596,7.010260278,143.6442822
CSS,2010,27.57057921,37.82970395,11.55888132,4.010041691,0.8044070043,1.336454995,58.03052264,22.73496293,41.61250534,60.28875538,6.370600224,67.94068323,89.87283879,0.5263310354,26.2675666,5.334135117,4.097255498,93.33060695,4.924762258,2.017202989,100.6970249
CSS,2011,25.97774657,44.69823996,76.87646948,3.216802216,1.923573178,1.131679311,56.68713327,22.70920184,15.25139073,71.28639331,6.266640186,9.17848422,1.141823066,0.4464925527,52.47087061,5.177777248,3.996206794,93.33886376,4.95363715,4.531677554,113.8680901
CSS,2012,27.17940586,31.63104207,39.42791942,0.9331517167,0.6987461003,1.306702303,57.80207974,22.93213183,36.03240027,68.09887331,6.112460136,77.95632246,8.881960375,0.4375363405,31.91469948,5.178683452,4.097046452,94.43145224,4.970655798,4.202487264,122.900542
CSS,2013,26.85873864,44.54731785,52.03040077,1.264856741,0.63613696,0.8002098476,58.84243631,22.3130179,36.941479,78.46348552,6.251080036,46.33018759,75.68829625,0.4934148632,45.7508877,5.302957805,4.204778739,94.9767697,5.022996171,-0.1614067815,15.32089299
CSS,2014,27.82359801,93.14014842,84.13682614,4.1311451,3.500159284,0.4898182271,59.2731726,22.94515132,61.86979934,68.33198071,6.016540051,55.42949511,60.67297147,0.5052004021,35.04364844,5.375169487,4.222646342,94.96034328,5.062986291,3.9130589,76.41030966
CSS,2015,29.26226624,62.96148835,4.272586866,4.019339396,0.8514761018,0.98128748,61.53758927,23.45399152,32.09003711,58.09678425,5.455770016,93.49627575,38.38944238,0.4622729174,74.87492324,5.735802516,4.442120702,95.74414863,5.111127578,2.962093084,99.48210699
CSS,2016,29.50458194,76.72344412,19.38933003,4.148989759,1.026256983,-1.329913867,62.04621896,21.44106874,44.87466764,52.86065911,5.315080166,28.63212783,40.51922108,0.5205182218,97.82020389,6.104924783,4.351263808,97.10167549,5.131381993,-2.187071487,89.4788256
CSS,2017,29.10812635,24.53371811,78.4785389,2.707834252,0.1992344224,0.517131031,60.5464979,20.7527356,20.97656386,54.76640401,5.260620117,19.88136561,90.88298611,0.5252849109,49.20078489,6.417206894,4.591958231,97.76741781,5.151661109,5.463601644,26.77432408
CSS,2018,27.26711157,21.10695994,88.48576192,3.717145292,0.3031348405,1.637278088,59.10737545,20.88450451,33.15258542,58.21874192,5.41478014,52.1089776,32.04693909,0.4844627428,67.79876793,6.363417362,4.265534,98.40160227,5.174385575,2.096768033,9.992248101
CSS,2019,37.07910304,4.240145385,56.15638873,4.810578902,1.126289256,0.9570770182,58.44102332,68.60809242,34.39179373,53.59892026,5.16918993,19.02552669,79.19420546,0.3749748167,8.581413744,95.75410975,4.10531405,55.41993915,27.49626326,-0.3637241528,23.17167086
CAN,1975,4.939316589,22.03377681,-1.942609875,1.947940463,0.7187628385,1.461236771,28.19725638,50.68159049,46.0101635,40.37241737,6.442949772,24.91913215,22.49693516,0.2479516554,-4.715071426,51.78093232,58.82515487,29.45395025,7.041477471,16.51970048,17.13964505
CAN,1976,88.04670254,21.75581158,-0.9028713356,1.18635581,0.485337872,5.878630163,3.750494291,74.52371278,44.41449449,39.1338637,6.720990181,25.2013532,23.47343077,0.2334466647,-3.697720912,73.73823519,20.03969723,52.01982529,7.044599407,60.44057137,23.66497749
CAN,1977,94.21751531,22.77854134,-0.3554773047,1.593399298,0.7706910333,3.438151436,40.29080052,8.494905529,45.91255999,40.46459391,6.733530045,24.36974663,22.55304831,0.2631402635,-3.309194838,12.70513002,40.11433132,87.9966581,7.002885477,39.0475706,69.2793303
CAN,1978,73.97814633,24.61361299,0.2181282963,1.710717949,1.041581093,3.68350897,29.8169667,43.86307422,49.00909768,43.31919581,7.097670078,23.57389484,22.66229178,0.2975095636,-3.745194483,18.93037429,20.03183258,71.29819043,6.961058893,13.77543831,49.34476467
CAN,1979,54.38218851,26.41722639,0.4203913903,2.183606006,1.575070365,3.711168383,38.89049665,26.44875598,52.41406138,47.28473517,6.714749813,25.22629305,24.60629863,0.3392232952,-3.449478399,68.83143175,29.44746719,69.18050436,6.919232309,14.30464584,10.72294549
CAN,1980,43.61216183,27.60018403,1.702739562,2.122763376,1.494745462,2.155537437,75.29139585,91.09007183,53.4976285,47.57209408,6.484670162,23.84272628,24.64659113,0.2844558856,-2.223090976,0.1619088203,48.22975372,91.54321531,6.877405726,74.30091886,46.78412458
CAN,1981,30.37690731,26.47356049,0.6689892433,0.2167500298,1.811012751,3.474126385,29.9287172,23.30601179,52.27813173,46.61302143,6.43061018,25.38127756,25.61199169,0.2123574326,-4.092620455,38.31170585,28.32127219,41.95714352,6.83613683,99.98823473,77.47673182
CAN,1982,4.157112425,25.28433991,3.783097579,0.02872707166,0.7563233146,-3.187262083,18.29362132,18.63233828,46.78558224,41.26293702,6.519139767,19.99648373,23.14070527,0.1919245425,0.5730301714,83.01088668,30.9901608,40.6724303,6.8274369,7.878330384,83.34173554
CAN,1983,75.41301213,25.02150392,3.153272288,1.356215268,1.54092117,2.601339349,27.30996962,66.03446934,46.88973554,41.5618708,6.880430222,20.29969668,22.81440393,0.1847154865,-0.7407606428,87.08757898,29.57795562,26.01950477,6.818736971,9.177372887,79.11514969
CAN,1984,23.02455165,28.04236023,3.409285964,1.596989221,1.290021833,5.908457123,78.69332766,70.79866425,52.6754345,47.29149625,6.644040108,21.03975509,23.93778939,0.189779682,-0.3865290285,70.76008351,20.39913272,82.54102327,6.810037042,24.84395864,41.45095223
CAN,1985,52.7190983,27.65487125,2.260703709,0.3445477231,1.032039668,4.737399829,47.48727256,70.04199602,53.0490388,47.04234202,6.212870121,21.61802941,23.5267781,0.1777190654,-1.600771437,37.59114735,45.03746545,79.23373271,6.801337112,54.93291331,16.57128806
CAN,1986,5.538903794,27.09981886,0.9139098103,0.7179134434,0.8915516943,2.144972033,70.9210412,71.92726179,53.28572791,46.58328887,6.04418993,21.77042616,22.10963867,0.2143009599,-3.007484827,87.70131889,7.915225111,89.7390768,6.792513599,52.92031504,97.46103802
CAN,1987,14.38328633,26.11299364,1.145253057,1.993269728,1.762794361,4.072959147,2.633593173,13.85079422,51.08073422,44.22758993,6.32446003,22.27123789,23.17712431,0.2217007553,-3.179035766,55.75788765,81.65824593,81.52562338,6.806579377,4.695674287,22.11258735
CAN,1988,49.02930066,26.15690878,0.7429520452,1.418416936,1.447886839,4.410110979,2.249137082,75.75407722,51.57086552,45.29694078,6.176149845,23.59989814,24.10838548,0.2141031721,-3.012702076,98.36160073,41.87183308,59.61203566,6.820633109,45.55367214,9.503192582
CAN,1989,95.06243712,25.14192274,0.02615742886,1.269193177,1.135325516,2.316979289,9.911490794,27.08218528,50.25768804,42.7610909,6.098320007,23.70012526,23.48219651,0.1992551577,-3.931653562,67.50093212,60.79309083,66.26103652,6.834686842,11.29915215,18.35984722
CAN,1990,24.18740629,25.1648997,0.1546904243,1.414596719,1.018704214,0.1646725803,24.3341667,14.16312048,50.17510898,42.23952144,5.991990089,21.38118924,21.25665768,0.1852690498,-3.411083997,94.12050119,79.71894729,100,6.848740574,26.89682476,2.349010568
CAN,1991,25.45773847,24.44108213,-0.5186963803,0.5757918768,1.061157657,-2.086085468,55.90273955,14.4495626,49.40086063,41.28025,6.884300232,19.41100002,18.40964572,0.1602677996,-3.747944822,47.9012801,44.54275682,100,6.863267939,0.1754876827,2.869208211
CAN,1992,25.61999053,26.28757058,-0.3409127411,1.184737663,0.9771070631,0.9002595602,44.31457528,14.35716091,52.9160539,44.51426064,6.770939827,18.43945482,17.57565093,0.1875788998,-3.666347691,77.08844312,58.4711082,100,6.855655902,98.03719523,1.641016289
CAN,1993,25.21702695,29.23766599,0.03451480511,0.7239556457,0.8907268583,2.660856586,1.164286535,13.69687137,58.44081718,49.24244586,7.704259872,18.53525613,18.19776312,0.300787923,-3.872858957,3.947098163,12.12678213,100,6.848071348,56.99661866,7.706557579
CAN,1994,23.82322133,32.88393896,1.175290403,1.650299407,1.837043834,4.494466182,59.76937847,13.11451323,64.59258753,55.42747421,6.680019855,19.57702718,20.48784875,0.2765555118,-2.405477497,96.43957571,86.20139834,100,6.840486795,90.18658834,32.61749838
CAN,1995,23.50522876,36.2133628,3.144372615,2.261072613,2.620473594,2.693976286,8.11508129,13.3295053,69.28235298,59.70266887,6.324450016,19.44224963,22.26743211,0.2877150215,-0.837893544,58.59089496,28.678749,100,6.832902241,97.20286638,37.3494714
CAN,1996,22.41841818,37.22012128,3.949718969,1.402868239,1.95521438,1.61917249,51.96712165,13.92401371,70.49052359,59.94641083,78.04378843,18.98980541,22.56205493,0.2628761972,0.386298807,13.60325793,25.85926519,100,6.825206149,51.06348612,14.79884998
CAN,1997,20.43854409,38.25932072,1.935722978,2.325650141,4.094318366,-3.845294416,62.72397389,14.61599734,74.58291846,63.61516285,65.897284,21.28830623,23.01593097,0.2480300258,-1.376402242,73.02142771,1.919128222,100,6.827771513,54.9276195,13.37042148
CAN,1998,20.2442134,40.16771667,1.98400717,3.953574436,5.75307531,2.79654248,63.47862733,14.71916526,78.35142618,66.53753786,5.511970043,21.11811116,22.81384196,0.1743104813,-1.424426047,93.12391486,1.933862871,100,6.830448414,62.94737807,85.49612854
CAN,1999,19.82412405,42.00534019,3.619763096,4.061040441,2.947795856,3.970482637,62.40947854,14.75054208,80.39091729,67.83609721,5.549940109,20.75547211,24.17114504,0.2084469339,0.1250364033,21.54012115,1.963347397,100,6.833125316,79.60655466,34.97856198
CAN,2000,18.83719179,44.3568161,5.671985145,9.201639209,6.284601463,4.917762744,61.11995559,14.90734164,83.04164705,70.24440028,5.441999912,20.6832834,26.11315668,0.1991429897,2.491517897,8.27567863,1.865594807,100,6.835802217,11.28694372,24.96496546
CAN,2001,18.77712066,42.18850422,5.755958983,3.855496808,5.001748258,1.405527589,62.36114704,14.23159039,78.62104945,66.15458689,4.969560146,19.74090425,25.13290165,0.1573584374,2.139904569,8.65530014,1.876011065,100,6.838162441,4.782780746,18.04701282
CAN,2002,18.02704102,40.20128597,4.425987766,3.230609335,3.857197504,3.422146171,62.83767651,13.42525802,75.97658417,63.3145419,5.01072979,19.80962662,23.93984793,0.1650111932,1.650887394,8.88823891,1.743071599,100,6.925478412,9.093715165,49.28676573
CAN,2003,18.10116954,36.9964577,3.905649527,0.7857385579,2.62548436,3.811090153,62.74400812,13.27575327,70.08726587,58.01996902,86.8290319,20.53911128,24.16075283,0.1315470832,1.169111151,9.04279232,1.810020979,100,6.909305467,37.24687323,56.29973467
CAN,2004,17.32486765,37.45521827,4.478360912,0.1419488983,4.380681946,3.914028782,62.20335507,13.39031039,70.43207563,58.31654443,36.24500313,21.45586732,25.61105606,0.1520552762,2.270877765,9.09723568,1.933549132,100,6.893132521,18.50688083,70.88260266
CAN,2005,17.8811569,36.97492216,3.966964661,2.185150089,2.332871264,4.995860869,61.8202322,13.34214991,69.98287966,58.39837003,4.782149792,22.70463251,26.38268263,0.1284102295,1.875652954,9.06438637,1.659035672,100,6.876959575,4.678796682,39.61223621
CAN,2006,17.07752343,35.50606585,2.760809995,4.888365531,3.827862167,4.165817627,62.50024293,13.38728474,68.2513217,56.80168524,46.05722571,23.66494729,26.11661787,0.1119271935,1.367647037,9.34515572,1.498451622,100,6.757391315,61.94343707,47.0255633
CAN,2007,17.00728044,34.3193529,2.181398281,8.222072375,4.446572804,6.868608857,62.86977322,13.36941352,66.45730751,55.35110071,4.780360222,23.97059609,25.82724724,0.09709595123,0.7543332353,9.43898201,1.407025723,100,6.693145683,57.94817338,46.55640438
